T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
134794,741,1159,-40,-308070,-353150,213220,1,1
134814,728,1136,-14,-283220,-315980,236320,1,1
134834,779,1221,-12,-240800,-293090,207970,1,1
134854,884,1363,-24,-176750,-294280,182140,1,1
134874,966,1502,-30,-111790,-293580,184870,1,1
134894,1006,1560,-31,-69650,-261450,192570,1,1
134914,960,1459,-35,-30100,-219940,202790,1,1
134934,871,1299,-19,7910,-173880,214410,1,1
134954,795,1179,-8,37590,-117530,216510,1,1
134974,747,1093,-7,64960,-63490,207620,1,1
134994,733,1051,-17,98140,-23310,210560,1,1
135014,722,1029,-20,148540,63000,195370,1,1
135034,709,1034,-18,158760,115780,163310,1,1
135054,685,1014,-20,170730,160930,147350,1,1
135074,641,955,-22,180040,203560,154910,1,1
135094,573,851,-15,182700,246820,169960,1,1
135114,501,738,-8,183750,283780,177800,1,1
135134,438,637,0,186690,310170,171920,1,1
135154,383,551,5,192780,326900,155680,1,1
135174,344,485,11,204260,333830,130410,1,1
135194,320,449,13,221060,331660,100450,1,1
135214,303,424,17,239890,324240,72240,1,1
135234,293,418,22,259350,313600,46480,1,1
135254,302,431,28,279930,298690,20090,1,1
135274,325,472,36,301630,277620,-7420,1,1
135294,378,550,35,324450,248990,-32340,1,1
135314,457,677,32,344260,218890,-49140,1,1
135334,570,862,26,355600,197330,-57400,1,1
135354,713,1120,20,359100,185500,-58100,1,1
135374,863,1395,3,356510,181510,-42700,1,1
135394,919,1509,8,338100,193550,8190,1,1
135414,839,1381,40,309120,214060,82250,1,1
135434,759,1225,55,300090,208040,139230,1,1
135454,734,1158,42,309330,173320,166810,1,1
135474,778,1215,43,303100,150430,174440,1,1
135494,853,1359,44,279580,143710,163660,1,1
135514,942,1522,26,260610,131460,155960,1,1
135534,954,1558,35,229810,133000,182630,1,1
135554,903,1471,46,194250,138180,218260,1,1
135574,834,1331,45,177240,122430,242480,1,1
135594,777,1215,41,163520,100380,253610,1,1
135614,751,1168,55,129500,94780,246960,1,1
135634,773,1200,63,96670,84140,225260,1,1
135654,800,1239,50,81060,52010,195860,1,1
135674,761,1187,57,59010,24570,179200,1,1
135694,688,1085,66,25970,5810,183540,1,1
135714,625,950,64,3430,-26460,195930,1,1
135734,561,827,61,-14630,-63420,203350,1,1
135754,492,715,70,-44310,-89880,194740,1,1
135774,438,631,75,-79450,-113820,167790,1,1
135794,405,582,70,-103880,-151760,131880,1,1
135814,384,553,59,-120190,-198520,95620,1,1
135834,366,532,49,-141540,-239190,63420,1,1
135854,345,512,42,-175140,-265160,38010,1,1
135874,325,495,39,-215250,-282800,19110,1,1
135894,319,489,25,-251650,-302890,3360,1,1
135914,331,506,10,-280350,-326760,-15680,1,1
135934,358,549,-2,-310800,-339990,-40460,1,1
135954,386,606,-4,-348880,-334810,-65030,1,1
135974,421,681,-1,-386960,-321230,-80850,1,1
135994,479,792,-3,-411040,-316610,-81970,1,1
136014,573,954,-10,-412860,-329210,-66640,1,1
136034,704,1182,-28,-395360,-352030,-38010,1,1
136054,833,1402,-58,-366170,-372330,-2660,1,1
136074,877,1465,-79,-339290,-374920,47600,1,1
136094,804,1326,-68,-328230,-346220,120820,1,1
136114,715,1151,-40,-325220,-296800,198380,1,1
136134,692,1081,-27,-301840,-263550,237650,1,1
136154,769,1177,-27,-252840,-257040,227080,1,1
136174,894,1388,-28,-197050,-255080,199780,1,1
136194,1012,1611,-28,-148400,-239960,178850,1,1
136214,1072,1713,-49,-104580,-216090,178710,1,1
136234,992,1549,-50,-55580,-193410,207900,1,1
136254,866,1315,-26,-24080,-146300,252980,1,1
136274,776,1148,-12,-6160,-83650,274750,1,1
136294,732,1057,-9,19810,-37940,261940,1,1
136314,720,1036,-12,50470,-4200,234640,1,1
136334,738,1072,-12,79310,28070,205030,1,1
136354,761,1123,-21,102620,62930,178850,1,1
136374,745,1103,-26,119630,99470,165760,1,1
136394,663,984,-18,125930,143990,169400,1,1
136414,576,847,-2,121870,194740,177520,1,1
136434,502,728,6,121800,232750,184380,1,1
136454,442,623,6,131250,250950,184100,1,1
136474,384,526,11,142450,260960,177730,1,1
136494,342,457,19,148190,273910,161210,1,1
136514,319,423,25,154910,282660,131180,1,1
136534,308,406,32,168560,281050,94570,1,1
136554,310,416,34,188510,270270,57190,1,1
136574,326,438,40,211610,252630,24360,1,1
136594,354,474,44,232470,233940,-630,1,1
136614,413,574,44,253960,210630,-25760,1,1
136634,502,719,34,278600,182630,-58520,1,1
136654,628,941,20,302190,153650,-88550,1,1
136674,777,1225,16,315210,136850,-103250,1,1
136694,836,1348,25,312690,139720,-94780,1,1
136714,829,1325,36,303590,149800,-49070,1,1
136734,745,1149,57,292740,155540,30800,1,1
136754,702,1074,44,294210,147280,93100,1,1
136774,676,1047,53,315070,116760,90300,1,1
136794,705,1090,62,315560,99890,82320,1,1
136814,790,1217,64,301280,91980,105490,1,1
136834,945,1489,24,297150,44170,109690,1,1
136854,1085,1748,-4,290570,33320,111860,1,1
136874,1070,1733,0,255290,55300,144690,1,1
136894,905,1468,35,216580,82390,184450,1,1
136914,800,1269,39,204190,77070,216720,1,1
136934,739,1138,44,195160,59010,240030,1,1
136954,746,1115,48,175560,47320,234570,1,1
136974,804,1207,34,160860,27510,182350,1,1
136994,821,1260,26,139160,14910,128870,1,1
137014,728,1146,52,96740,21910,131530,1,1
137034,635,989,71,59360,15400,176330,1,1
137054,574,851,65,51380,-26600,215180,1,1
137074,523,721,51,43820,-67270,219520,1,1
137094,476,638,52,12670,-82880,182350,1,1
137114,430,581,66,-32410,-86100,123760,1,1
137134,394,546,75,-70630,-99400,71050,1,1
137154,372,528,74,-94290,-133630,37380,1,1
137174,358,517,65,-113260,-178290,23380,1,1
137194,347,501,50,-139580,-216720,23380,1,1
137214,340,485,36,-174720,-242900,25410,1,1
137234,346,485,23,-212660,-258790,15820,1,1
137254,370,512,9,-249480,-264740,-13510,1,1
137274,404,570,2,-288750,-255570,-53200,1,1
137294,432,642,15,-332500,-232960,-83720,1,1
137314,473,744,30,-364700,-222670,-90720,1,1
137334,558,893,12,-365190,-247240,-78190,1,1
137354,695,1115,-18,-339360,-291060,-54040,1,1
137374,834,1353,-46,-317030,-313390,-22400,1,1
137394,894,1473,-64,-316470,-296870,24920,1,1
137414,849,1374,-65,-327530,-255850,102830,1,1
137434,766,1214,-50,-329210,-213010,176330,1,1
137454,726,1125,-33,-312620,-184310,201320,1,1
137474,762,1176,-36,-271810,-180250,186060,1,1
137494,864,1338,-45,-223650,-180950,172410,1,1
137514,990,1569,-42,-192080,-158270,178640,1,1
137534,1101,1774,-64,-161350,-128800,189770,1,1
137554,1036,1654,-73,-113400,-114310,210490,1,1
137574,902,1403,-54,-85610,-77630,245840,1,1
137594,803,1234,-32,-78330,-20930,272440,1,1
137614,751,1136,-18,-70070,24290,273000,1,1
137634,743,1088,-16,-46760,45360,261800,1,1
137654,769,1108,-25,-11900,52360,228900,1,1
137674,779,1156,-28,14770,67200,175070,1,1
137694,745,1126,-30,25340,98280,143220,1,1
137714,668,1003,-19,21630,140560,166880,1,1
137734,587,861,-2,13300,179690,203420,1,1
137754,505,710,12,15330,200270,211470,1,1
137774,449,610,17,29960,202160,190260,1,1
137794,407,529,20,48160,195720,157220,1,1
137814,373,469,19,61180,192010,125790,1,1
137834,350,433,20,68390,193060,92750,1,1
137854,329,412,31,74340,196630,58940,1,1
137874,320,404,38,82250,197540,31710,1,1
137894,320,407,54,96040,188230,12040,1,1
137914,335,424,58,113960,169470,-5670,1,1
137934,365,463,54,142240,134120,-29610,1,1
137954,414,545,44,174790,94430,-67410,1,1
137974,488,672,29,205940,57960,-111090,1,1
137994,586,844,25,221480,40250,-137550,1,1
138014,655,976,51,212520,51660,-127120,1,1
138034,724,1096,74,195230,74270,-87220,1,1
138054,826,1272,41,212520,58800,-55790,1,1
138074,903,1374,-8,273420,-3780,-52640,1,1
138094,864,1296,11,302400,-29820,-34580,1,1
138114,814,1248,42,266840,18900,-2240,1,1
138134,802,1256,40,249130,50470,-420,1,1
138154,815,1271,46,275030,31290,4410,1,1
138174,861,1299,49,291970,14280,56560,1,1
138194,998,1512,-16,310800,-5600,92960,1,1
138214,1091,1730,-43,346710,-37100,48510,1,1
138234,1009,1668,34,316820,3010,15610,1,1
138254,941,1513,32,249200,79100,63210,1,1
138274,907,1390,-14,270830,59640,135170,1,1
138294,824,1258,13,312620,18200,174580,1,1
138314,766,1173,44,271950,58170,180530,1,1
138334,782,1189,18,232540,87640,156100,1,1
138354,772,1193,21,233100,67970,122360,1,1
138374,711,1113,47,213430,66570,116970,1,1
138394,645,977,49,174860,79660,149100,1,1
138414,585,830,38,158060,64260,190540,1,1
138434,515,711,52,141680,45570,204890,1,1
138454,443,614,71,102410,49070,177380,1,1
138474,400,559,80,58940,50890,132580,1,1
138494,367,503,77,33600,24780,102200,1,1
138514,348,458,67,17220,-17710,93730,1,1
138534,330,422,63,-7000,-55020,91700,1,1
138554,318,399,61,-44240,-76440,79100,1,1
138574,312,396,56,-86240,-90650,51660,1,1
138594,316,409,53,-123970,-109480,13090,1,1
138614,338,450,48,-157780,-130900,-32060,1,1
138634,380,524,39,-191240,-150290,-77140,1,1
138654,432,619,36,-227290,-163800,-133840,1,1
138674,534,795,28,-296730,-179760,-141540,1,1
138694,678,1053,15,-311710,-197960,-145040,1,1
138714,858,1405,-6,-314440,-217280,-141540,1,1
138734,981,1652,-46,-312480,-231490,-103040,1,1
138754,935,1529,-80,-322070,-223020,-2940,1,1
138774,806,1269,-77,-350140,-180040,100870,1,1
138794,724,1114,-50,-379050,-129290,138460,1,1
138814,763,1169,-46,-376600,-111160,121240,1,1
138834,888,1370,-54,-345660,-117600,91350,1,1
138854,1039,1672,-61,-310940,-118720,66360,1,1
138874,1133,1882,-83,-271110,-114450,81760,1,1
138894,1077,1802,-116,-229670,-102480,168000,1,1
138914,926,1450,-86,-228690,-46200,268940,1,1
138934,826,1254,-45,-239260,14140,279580,1,1
138954,797,1208,-25,-214830,27650,216650,1,1
138974,818,1238,-38,-164290,11900,167090,1,1
138994,836,1270,-46,-126280,11900,160370,1,1
139014,836,1275,-44,-111020,36820,173810,1,1
139034,786,1186,-38,-103390,68530,191100,1,1
139054,707,1042,-20,-96180,94710,197890,1,1
139074,619,886,-6,-84350,109200,183050,1,1
139094,542,760,2,-66780,112420,160720,1,1
139114,475,655,7,-52710,115920,148120,1,1
139134,415,551,18,-45640,122780,148960,1,1
139154,372,470,25,-41230,128800,147140,1,1
139174,339,407,35,-30030,125790,129010,1,1
139194,319,371,38,-8540,111300,93240,1,1
