T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
154940,600,864,37,-6650,-11060,-10360,0,0
154960,583,835,35,-6930,-11410,1540,0,0
154980,566,800,37,-7070,-11550,15820,0,0
155000,554,780,36,-7070,-11410,22330,0,0
155020,552,774,38,-5950,-12250,16590,0,0
155040,562,790,37,-5880,-11900,5180,0,0
155060,578,826,37,-6930,-10150,-5320,0,0
155080,598,860,37,-6650,-9590,-11060,0,0
155100,606,871,35,-3990,-11270,-8960,0,0
155120,593,847,36,-560,-13510,140,0,0
155140,574,811,33,140,-12390,11550,0,0
155160,552,775,36,-1750,-7700,16800,0,0
155180,543,761,39,-5180,-980,14070,0,0
155200,549,777,41,-6090,2240,5530,0,0
155220,577,818,37,-2590,-420,-2660,0,0
155240,612,875,32,3360,-6160,-8260,0,0
155260,629,905,31,7980,-9240,-12460,0,0
155280,626,903,35,6930,-4270,-10430,0,0
155300,600,861,38,1330,6090,-420,0,0
155320,572,816,37,-210,11410,9380,0,0
155340,549,772,37,4200,9730,13020,0,0
155360,537,752,37,8470,7210,12390,0,0
155380,540,756,35,9730,7980,7000,0,0
155400,562,791,37,7560,9730,-1400,0,0
155420,586,838,38,7280,10640,-13300,0,0
155440,605,875,40,8540,10220,-17990,0,0
155460,618,891,36,13090,5600,-13790,0,0
155480,607,871,32,14700,4620,-1330,0,0
155500,578,823,35,9240,11970,14070,0,0
155520,548,772,42,2450,20090,22540,0,0
155540,536,751,41,3290,17850,17990,0,0
155560,541,758,39,10220,8190,3010,0,0
155580,551,779,37,13230,2730,-11270,0,0
155600,566,806,38,9660,4340,-16380,0,0
155620,585,841,38,6230,5740,-12320,0,0
155640,600,856,38,4620,5670,-5040,0,0
155660,598,859,41,2730,6510,1470,0,0
155680,597,851,41,2450,5600,5040,0,0
155700,594,846,36,6580,-140,2310,0,0
155720,589,837,34,7980,-2520,-2240,0,0
155740,582,832,37,3010,2450,-3080,0,0
155760,579,829,42,-1050,6020,140,0,0
155780,575,822,40,280,2520,5460,0,0
155800,571,812,37,3150,-3010,9450,0,0
155820,570,804,38,3080,-4830,9240,0,0
155840,571,808,37,2590,-5600,2450,0,0
155860,574,815,36,1750,-5880,-4270,0,0
155880,574,822,39,-1610,-3640,-2800,0,0
155900,576,820,41,-3990,-2730,3290,0,0
155920,580,827,40,-2520,-5810,8260,0,0
155940,590,841,36,1400,-11060,7910,0,0
155960,593,845,36,2030,-11830,4690,0,0
155980,590,843,37,-1050,-7770,2030,0,0
156000,581,830,38,-4060,-3780,1750,0,0
156020,575,819,38,-4830,-2240,5530,0,0
156040,567,807,39,-3080,-3920,10990,0,0
156060,566,801,37,-840,-6300,14770,0,0
156080,576,809,34,770,-7630,13020,0,0
156100,585,830,37,210,-5740,5390,0,0
156120,594,849,37,-1190,-2170,-4830,0,0
156140,591,852,39,-980,-420,-9100,0,0
156160,584,835,37,1470,-1890,-2380,0,0
156180,572,810,36,3920,-3500,10500,0,0
156200,563,791,36,3990,-2310,19390,0,0
156220,565,796,35,3500,-70,15330,0,0
156240,571,807,36,4130,1050,2170,0,0
156260,573,818,38,4340,2520,-8330,0,0
156280,568,813,40,4760,2590,-9170,0,0
156300,566,804,34,6790,420,-1820,0,0
156320,562,795,33,9310,-2240,6580,0,0
156340,568,799,35,6860,840,12250,0,0
156360,580,816,39,3080,5530,9660,0,0
156380,597,851,36,3780,5810,-4200,0,0
156400,606,874,37,8260,2310,-19950,0,0
156420,602,870,37,9310,2310,-20370,0,0
156440,595,853,36,7070,5180,-3990,0,0
156460,585,832,35,5460,7280,14350,0,0
156480,574,812,38,3990,9870,20160,0,0
156500,565,802,41,1750,13300,13020,0,0
156520,569,806,38,3010,11760,420,0,0
156540,580,829,34,7910,5460,-11270,0,0
156560,589,846,36,9170,3220,-15470,0,0
156580,588,847,38,5250,6930,-8890,0,0
156600,581,830,39,1890,9520,4480,0,0
156620,575,814,39,2030,7420,14420,0,0
156640,573,808,39,3780,4130,10430,0,0
156660,566,808,39,4760,2520,-3570,0,0
156680,564,807,38,4690,1540,-12950,0,0
156700,560,797,38,3570,210,-8190,0,0
156720,561,794,38,490,560,4620,0,0
156740,568,808,41,-1680,560,10850,0,0
156760,581,823,40,-1050,-1750,6090,0,0
156780,592,845,39,2030,-6930,-4060,0,0
156800,597,854,37,3360,-10150,-11620,0,0
156820,597,860,37,1400,-8750,-13090,0,0
156840,587,847,40,-1960,-5110,-8260,0,0
156860,575,818,40,-3990,-3220,4480,0,0
156880,567,797,37,-3570,-5250,18130,0,0
156900,568,796,36,-1120,-9100,19110,0,0
156920,571,812,37,1050,-11130,3990,0,0
156940,582,835,39,-140,-8890,-12530,0,0
156960,588,844,40,-3220,-5530,-14210,0,0
156980,592,844,37,-3500,-6020,-3850,0,0
157000,580,826,36,-910,-8820,6720,0,0
157020,568,801,38,-350,-8400,13370,0,0
157040,557,781,37,-1400,-6230,15400,0,0
157060,555,781,35,-630,-6440,10710,0,0
157080,556,787,38,350,-6580,560,0,0
157100,563,805,42,-1610,-3290,-6230,0,0
157120,577,822,38,-1960,-2590,-4130,0,0
157140,596,843,32,2030,-7350,3710,0,0
157160,606,862,34,4900,-9940,8120,0,0
157180,610,876,38,3290,-5320,3710,0,0
157200,603,869,38,1260,630,-4900,0,0
157220,582,835,35,4130,2170,4830,0,0
157240,562,795,36,3570,4480,17780,0,0
157260,553,778,36,3640,5950,21420,0,0
157280,557,784,38,6300,4270,13440,0,0
157300,572,806,34,8400,2870,280,0,0
157320,581,829,37,7070,5390,-9520,0,0
157340,590,847,38,5950,7840,-12740,0,0
157360,587,847,37,7490,7140,-6510,0,0
157380,577,824,37,7910,6930,9380,0,0
157400,561,793,40,5670,9170,24010,0,0
157420,564,787,37,5460,9520,21770,0,0
157440,576,813,37,7770,7910,2800,0,0
157460,597,855,36,8680,7770,-15680,0,0
157480,604,872,40,8470,7910,-18690,0,0
157500,603,871,36,10430,5250,-7070,0,0
157520,590,843,34,10010,5530,11060,0,0
157540,569,806,38,5110,10780,24990,0,0
157560,556,781,42,2520,12880,26110,0,0
157580,555,779,37,5670,7910,13090,0,0
157600,564,799,38,9380,2170,-6090,0,0
157620,579,827,37,8190,1890,-16940,0,0
157640,591,853,39,5250,3290,-13160,0,0
157660,593,855,40,3780,2310,700,0,0
157680,585,831,36,2380,1680,14420,0,0
157700,569,805,39,-70,2730,17570,0,0
157720,561,792,37,0,1260,7700,0,0
157740,560,794,39,1750,-2450,-5390,0,0
157760,565,803,39,0,-2590,-11200,0,0
157780,571,817,41,-3850,-980,-8330,0,0
157800,585,835,40,-5250,-1750,-1960,0,0
157820,597,848,38,-3780,-5250,1330,0,0
157840,600,854,37,-3500,-6720,0,0,0
157860,595,849,36,-4270,-6020,-5320,0,0
157880,585,836,36,-4970,-4830,-10080,0,0
157900,569,815,39,-6160,-3220,-7770,0,0
157920,554,784,40,-7630,-1960,2310,0,0
157940,545,766,40,-7560,-3220,12110,0,0
157960,546,765,39,-4410,-8050,11480,0,0
157980,559,783,36,-1960,-11480,1540,0,0
158000,574,815,36,-3150,-10220,-11270,0,0
158020,594,850,38,-5530,-7070,-20370,0,0
158040,613,886,37,-5110,-6580,-21210,0,0
158060,622,901,37,-1960,-8610,-13930,0,0
158080,614,884,36,560,-9450,-980,0,0
158100,592,843,35,2170,-8890,10780,0,0
158120,571,803,32,840,-4900,15540,0,0
158140,556,784,38,-3290,2380,11830,0,0
158160,556,792,43,-4970,6650,1750,0,0
158180,570,813,37,-490,2940,-6370,0,0
158200,589,842,33,7000,-5110,-7420,0,0
158220,597,849,34,9730,-7630,-1190,0,0
158240,591,843,36,6160,-1680,6370,0,0
158260,574,820,38,2520,4690,8890,0,0
158280,555,788,38,1260,7910,10780,0,0
158300,541,766,41,3500,6090,11900,0,0
158320,540,757,39,6930,2030,10640,0,0
158340,547,772,37,10710,-2450,6510,0,0
158360,561,791,38,11620,-3500,1680,0,0
158380,574,818,40,8750,-350,-210,0,0
158400,595,848,39,7210,1260,-1260,0,0
158420,617,885,35,9170,-420,-3080,0,0
158440,626,905,37,12110,-1960,-5670,0,0
158460,620,894,37,12670,-140,-3710,0,0
158480,602,861,38,11900,2800,5320,0,0
158500,579,820,36,11830,4690,14980,0,0
158520,555,787,41,9240,9170,20790,0,0
158540,553,780,43,6790,12740,19320,0,0
158560,563,795,39,8820,10010,12530,0,0
158580,580,825,35,13370,3920,3150,0,0
158600,589,843,37,14280,2030,-5180,0,0
158620,594,852,37,9590,6860,-5040,0,0
158640,592,846,37,5670,10710,2380,0,0
158660,583,835,39,5180,10430,10570,0,0
158680,572,816,40,5810,9100,14350,0,0
158700,562,797,38,6230,7910,14000,0,0
158720,558,787,37,7210,5320,10220,0,0
158740,554,781,38,7490,3220,4970,0,0
158760,557,792,45,3430,5950,2660,0,0
158780,564,805,44,-350,8050,770,0,0
158800,569,814,38,1890,2940,-910,0,0
158820,570,808,39,5670,-4130,0,0,0
158840,567,802,40,4270,-5390,3150,0,0
158860,569,808,38,980,-3780,1960,0,0
158880,574,820,40,-280,-3640,-4340,0,0
158900,586,838,42,-3430,-1750,-6930,0,0
158920,598,852,41,-5740,-1120,-5600,0,0
158940,604,862,36,-2170,-6510,-6790,0,0
158960,595,853,33,2520,-12320,-10360,0,0
158980,581,829,39,-280,-9450,-8190,0,0
159000,575,816,40,-7910,-980,420,0,0
159020,579,822,42,-11060,2170,4550,0,0
159040,588,840,40,-6510,-2800,-2660,0,0
159060,596,852,41,-4200,-5530,-5390,0,0
159080,595,849,36,-1470,-8470,-6370,0,0
159100,587,839,34,-3290,-5390,-3010,0,0
159120,568,808,40,-10850,4060,6020,0,0
159140,551,783,43,-12880,6300,12250,0,0
159160,547,770,43,-5600,-2870,11690,0,0
159180,555,778,35,140,-10150,4620,0,0
159200,573,811,40,140,-9870,-7910,0,0
159220,591,845,37,-1050,-7210,-18690,0,0
159240,604,871,38,-910,-6020,-18270,0,0
159260,595,859,40,-2240,-3990,-3430,0,0
159280,579,824,41,-2100,-3220,12110,0,0
159300,569,798,37,1890,-6020,16030,0,0
159320,559,784,36,4060,-6860,10990,0,0
159340,559,788,37,2380,-3640,2310,0,0
159360,568,804,39,210,-140,-5460,0,0
159380,585,838,38,2240,-1260,-12110,0,0
159400,601,863,40,5460,-3570,-11130,0,0
159420,607,872,39,5740,-2660,490,0,0
159440,608,866,37,6370,-1610,10430,0,0
159460,602,855,36,7140,70,11480,0,0
159480,587,839,39,6650,3920,5880,0,0
159500,563,807,43,4550,8540,4480,0,0
159520,552,782,43,5810,7700,9100,0,0
159540,546,766,39,9940,2590,13790,0,0
159560,547,771,37,11060,980,14350,0,0
159580,556,786,41,9310,2660,9520,0,0
159600,572,806,40,7420,4340,2940,0,0
159620,591,841,38,8960,1960,-5880,0,0
159640,603,866,38,10640,280,-11760,0,0
159660,608,877,41,10360,1540,-8890,0,0
159680,594,854,41,9940,2380,2800,0,0
159700,577,819,38,10010,2170,17990,0,0
159720,562,787,38,8470,3780,23730,0,0
159740,554,780,41,5530,7140,15820,0,0
159760,565,800,42,5670,6580,910,0,0
159780,583,835,40,8540,1960,-9520,0,0
159800,601,863,34,10500,-2100,-11830,0,0
159820,602,867,39,8260,-350,-5740,0,0
159840,594,852,41,3150,5040,5670,0,0
159860,575,818,42,700,7070,14210,0,0
159880,561,789,41,1330,5250,16240,0,0
159900,551,775,41,2030,3290,10780,0,0
159920,552,781,40,1190,2730,1610,0,0
159940,563,802,40,490,1610,-3990,0,0
159960,581,825,39,70,-210,-4760,0,0
159980,598,857,40,-910,-1190,-3430,0,0
160000,606,869,40,-1050,-1820,-3290,0,0
160020,597,859,39,-210,-2730,-3500,0,0
160040,579,828,40,-630,-2800,-350,0,0
160060,565,803,37,-1820,-2030,4760,0,0
160080,555,788,39,-3080,-1050,7000,0,0
160100,552,784,42,-4550,-140,5810,0,0
160120,555,786,40,-4550,-1680,4480,0,0
160140,569,806,38,-2940,-5600,1610,0,0
160160,589,838,37,-1470,-8610,-6300,0,0
160180,604,869,40,-3150,-6720,-13300,0,0
160200,613,885,39,-5110,-3780,-14210,0,0
160220,602,865,37,-4830,-3920,-6020,0,0
160240,584,831,35,-2660,-6230,6230,0,0
160260,561,789,38,-2310,-5880,13650,0,0
160280,549,772,41,-5180,-1960,14420,0,0
160300,548,772,38,-5600,-1400,7420,0,0
160320,557,789,38,-4200,-3290,-1190,0,0
160340,570,813,40,-3640,-4900,-7140,0,0
160360,587,841,39,-2450,-6790,-10430,0,0
160380,603,864,35,70,-9450,-9660,0,0
160400,610,871,37,70,-8540,-4340,0,0
160420,603,864,39,-2940,-3640,2170,0,0
160440,594,848,38,-3500,-910,4480,0,0
160460,582,833,38,-700,-1820,3220,0,0
160480,570,811,38,1120,-1820,2660,0,0
160500,560,792,38,1610,-980,5110,0,0
160520,558,787,37,2310,-770,7630,0,0
160540,560,792,38,3150,-1260,7420,0,0
160560,566,801,38,2590,70,4690,0,0
160580,572,814,39,3150,0,-840,0,0
160600,580,823,36,5810,-2590,-5110,0,0
160620,583,832,36,8890,-5740,-5670,0,0
160640,582,832,38,7420,-3150,-1960,0,0
160660,584,832,40,3290,2660,4410,0,0
160680,582,827,40,2450,4690,8680,0,0
160700,586,830,37,5530,1890,8960,0,0
160720,581,828,36,9380,-1470,3780,0,0
160740,581,831,37,10080,-980,-980,0,0
160760,579,824,39,8260,2170,-840,0,0
160780,571,812,40,6440,4830,4130,0,0
160800,568,808,40,4340,7490,11410,0,0
160820,572,810,40,5110,6650,12320,0,0
160840,582,825,35,9100,2240,6160,0,0
160860,582,831,34,12950,-2100,-2310,0,0
160880,577,825,39,5040,7070,-770,0,0
160900,571,814,39,2380,9520,6090,0,0
160920,571,816,39,5320,5250,9660,0,0
160940,572,811,38,8540,770,8960,0,0
160960,568,805,39,7280,1400,5880,0,0
160980,569,807,38,5950,1960,210,0,0
161000,569,809,37,5390,1680,-4200,0,0
161020,570,812,39,2380,3710,-2380,0,0
161040,570,815,41,-1470,6440,3430,0,0
161060,581,829,42,630,2380,5040,0,0
161080,597,850,36,6300,-5040,-1050,0,0
161100,601,861,34,6370,-5180,-7210,0,0
161120,594,854,38,-70,2240,-5740,0,0
161140,592,847,40,-3010,5320,-980,0,0
161160,582,833,39,-1610,3430,4410,0,0
161180,575,818,39,-490,1540,9100,0,0
161200,564,797,40,-210,-70,11200,0,0
161220,561,791,35,1680,-3500,6440,0,0
161240,562,792,35,1400,-3990,-3430,0,0
161260,558,794,40,-5110,2520,-7490,0,0
161280,562,804,44,-8470,4900,-4690,0,0
161300,577,821,41,-4550,-1820,980,0,0
161320,597,845,35,700,-9590,2730,0,0
161340,606,865,35,1750,-10850,-3010,0,0
161360,600,860,37,-1890,-5880,-7560,0,0
161380,590,843,36,-5250,-1820,-4970,0,0
161400,570,811,39,-7000,-280,4410,0,0
161420,559,794,39,-6930,-910,12390,0,0
161440,557,790,40,-3220,-5600,12600,0,0
161460,567,798,35,840,-10990,7420,0,0
161480,576,810,35,1610,-12670,350,0,0
161500,582,833,36,-2660,-7840,-5810,0,0
161520,600,862,40,-6510,-2450,-10850,0,0
161540,606,878,42,-5040,-2870,-8750,0,0
161560,609,877,37,-140,-7770,2380,0,0
161580,599,846,35,3570,-11200,14070,0,0
161600,587,830,32,4270,-9940,14000,0,0
161620,567,807,36,2590,-5110,3850,0,0
161640,552,785,41,-1330,1330,-280,0,0
161660,546,771,41,-3010,3150,4270,0,0
161680,551,777,39,140,-1120,9450,0,0
161700,569,804,36,6020,-7630,7350,0,0
161720,579,823,38,7980,-9100,1750,0,0
161740,585,831,36,4410,-4200,-210,0,0
161760,575,820,39,910,770,-280,0,0
161780,565,806,39,-490,3920,-70,0,0
161800,560,797,40,700,3780,3010,0,0
161820,566,797,38,4200,140,8960,0,0
161840,575,811,34,9030,-5110,10360,0,0
161860,586,826,35,10360,-5600,3570,0,0
161880,589,844,39,7490,-210,-8050,0,0
161900,581,836,41,4130,5530,-13510,0,0
161920,580,828,38,4620,5530,-6720,0,0
161940,570,807,38,7980,1610,5250,0,0
161960,567,799,36,10010,-420,12180,0,0
161980,569,802,37,9800,280,9520,0,0
162000,583,824,38,7630,3080,700,0,0
162020,593,850,40,6790,4060,-11760,0,0
162040,588,851,40,6090,5250,-18620,0,0
162060,575,826,42,5390,5740,-11830,0,0
162080,566,801,37,5810,3850,4970,0,0
162100,558,782,36,7280,140,17710,0,0
162120,556,780,37,5810,1050,14420,0,0
162140,564,802,43,2240,4480,-1050,0,0
162160,583,833,42,490,5250,-14350,0,0
162180,602,870,39,3430,-70,-20510,0,0
162200,608,880,38,6580,-5180,-19180,0,0
162220,592,851,40,5810,-4900,-7700,0,0
162240,562,799,37,1540,-840,8960,0,0
162260,532,743,39,-2380,1890,20440,0,0
162280,516,716,42,-5950,4340,18970,0,0
162300,518,726,44,-7980,4410,4340,0,0
162320,543,767,39,-6790,140,-11830,0,0
162340,578,826,38,-1680,-9030,-20860,0,0
162360,613,877,37,0,-13650,-20860,0,0
162380,632,914,34,-2310,-12460,-15190,0,0
162400,626,902,36,-5040,-8050,-9240,0,0
162420,597,859,37,-6860,-4270,-1330,0,0
162440,565,800,36,-8540,-1050,7490,0,0
162460,536,753,40,-8190,0,14280,0,0
162480,531,742,38,-7420,70,15610,0,0
162500,548,767,39,-5880,-1890,11480,0,0
162520,590,835,35,-4130,-3850,5040,0,0
162540,631,911,35,-770,-6650,-6930,0,0
162560,658,963,34,1750,-6720,-17920,0,0
162580,648,949,32,4620,-5670,-17290,0,0
162600,612,883,34,5600,-2100,-700,0,0
162620,563,800,34,3710,4410,24010,0,0
162640,523,729,38,560,12250,43260,0,0
162660,510,704,39,-1330,17430,47390,0,0
162680,520,718,37,1050,16100,34650,0,0
162700,549,770,39,11900,5320,-6370,0,0
162720,600,861,35,14000,4130,-17920,0,0
162740,644,933,32,13720,7350,-14910,0,0
162760,659,967,31,11620,14280,-140,0,0
162780,628,915,35,8330,22610,19670,0,0
162800,577,828,37,8960,25690,35630,0,0
162820,534,745,38,12180,24360,42000,0,0
162840,509,701,35,12110,24570,35350,0,0
162860,509,701,39,10920,25130,19250,0,0
162880,538,752,41,11760,23450,-210,0,0
162900,577,826,42,15680,17570,-17150,0,0
162920,620,899,37,21560,9240,-23240,0,0
162940,640,932,33,27230,1820,-13370,0,0
162960,620,897,29,24710,4830,6440,0,0
162980,573,816,37,11690,19320,29680,0,0
163000,532,747,49,840,30450,44380,0,0
163020,520,726,47,5810,21770,35000,0,0
